"type","grouping_label","grouping_id","parent_grouping_label","parent_grouping_id","gl_nature","amount_type","period_type","data_type"
"OD","            Long Term Incentive Plan",5300558,"Employee Benefit Obligation - Non TB",5300519,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Long Term Incentive Plan - Opening balance as at the beginning of the year",5300559,"Long Term Incentive Plan",5300558,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Long Term Incentive Plan - Interest cost on defined benefit obligation",5300560,"Long Term Incentive Plan",5300558,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Long Term Incentive Plan - LTIP cancelled during the year",5300561,"Long Term Incentive Plan",5300558,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Long Term Incentive Plan - LTIP granted during the year",5300562,"Long Term Incentive Plan",5300558,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Long Term Incentive Plan - Net actuarial (gain) / loss recognised",5300563,"Long Term Incentive Plan",5300558,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Long Term Incentive Plan - Payment towards LTIPs vested",5300564,"Long Term Incentive Plan",5300558,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Long Term Incentive Plan - Transfer in/(out) obligation (LTIP)",5300689,"Long Term Incentive Plan",5300558,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Long Term Incentive Plan - Transfer in/(out) of LTIP (A)",5300690,"Long Term Incentive Plan",5300558,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Long Term Incentive Plan - Transfer in/(out) of LTIP (B)",5300691,"Long Term Incentive Plan",5300558,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Long Term Incentive Plan - Provision for distribution per unit",5301184,"Long Term Incentive Plan",5300558,"Operational","Debit","Instant",NULL
"OD","            Expected payment of benefits in the future years",5300565,"Employee Benefit Obligation - Non TB",5300519,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Expected payment of benefits in the future years - Within the next 2 years",5300566,"Expected payment of benefits in the future years",5300565,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Expected payment of benefits in the future years - Between 3 and 5 years",5300567,"Expected payment of benefits in the future years",5300565,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Expected payment of benefits in the future years - Between 6 and 10 years",5300568,"Expected payment of benefits in the future years",5300565,"Operational","Debit","Instant",NULL
"OD","                Employee benefits - Expected payment of benefits in the future years - Beyond 11 years",5300569,"Expected payment of benefits in the future years",5300565,"Operational","Debit","Instant",NULL
"OD","            Plan Assets",5301289,"Employee Benefit Obligation - Non TB",5300519,"Operational","Debit","Instant",NULL
"OD","                Opening value of plan assets",5301290,"Plan Assets",5301289,"Operational","Debit","Instant",NULL
"OD","                Plan Assets (N00911) Child",5301291,"Plan Assets",5301289,"Operational","Debit","Instant",NULL
"OD","                Interest Income - Plan Assets",5301292,"Plan Assets",5301289,"Operational","Debit","Instant",NULL
"OD","                Return on plan assets excluding amounts included in interest income",5301293,"Plan Assets",5301289,"Operational","Debit","Instant",NULL
"OD","                Actuarial (gain)/loss on obligation for the year",5301294,"Plan Assets",5301289,"Operational","Debit","Instant",NULL
"OD","        Right-of-use asset - Non TB",5300570,"Monetary value - instant",5300022,"Operational","Debit","Instant",NULL
"OD","            Right-of-use asset",5300571,"Right-of-use asset - Non TB",5300570,"Operational","Debit","Instant",NULL
"OD","                ROU Asset - Gross Block",5300572,"Right-of-use asset",5300571,"Operational","Debit","Instant",NULL
"OD","                ROU Asset - Depreciation",5300573,"Right-of-use asset",5300571,"Operational","Debit","Instant",NULL
"OD","                ROU Asset - Interest expense on lease liability",5300574,"Right-of-use asset",5300571,"Operational","Debit","Instant",NULL
"OD","                ROU Asset - Total cash outflow for leases",5300575,"Right-of-use asset",5300571,"Operational","Debit","Instant",NULL
"OD","                Addition during the year",5300686,"Right-of-use asset",5300571,"Operational","Debit","Instant",NULL
"OD","            Lease Liabilities",5300576,"Right-of-use asset - Non TB",5300570,"Operational","Debit","Instant",NULL
"OD","                Lease Liabilities - Gross Block",5300577,"Lease Liabilities",5300576,"Operational","Debit","Instant",NULL
"OD","                Lease Liabilities - Depreciation",5300578,"Lease Liabilities",5300576,"Operational","Debit","Instant",NULL
"OD","                Lease Liabilities - Interest expense on lease liability",5300579,"Lease Liabilities",5300576,"Operational","Debit","Instant",NULL
"OD","                Lease Liabilities - Total cash outflow for leases",5300580,"Lease Liabilities",5300576,"Operational","Debit","Instant",NULL
"OD","                Addition during the year",5300687,"Lease Liabilities",5300576,"Operational","Debit","Instant",NULL
"OD","                Adjustments for Present Value",5300688,"Lease Liabilities",5300576,"Operational","Debit","Instant",NULL
"OD","            Maturity analysis",5300581,"Right-of-use asset - Non TB",5300570,"Operational","Debit","Instant",NULL
"OD","                ROU Asset - Lease liability - Maturity analysis - Less than 3 months",5300582,"Maturity analysis",5300581,"Operational","Debit","Instant",NULL
"OD","                ROU Asset - Lease liability - Maturity analysis - 3 months to  12 months",5300583,"Maturity analysis",5300581,"Operational","Debit","Instant",NULL
"OD","                ROU Asset - Lease liability - Maturity analysis - 1 to 5 years",5300584,"Maturity analysis",5300581,"Operational","Debit","Instant",NULL
"OD","                ROU Asset - Lease liability - Maturity analysis - More than 5 years",5300585,"Maturity analysis",5300581,"Operational","Debit","Instant",NULL
"OD","        Capital work in progress - Non TB",5300586,"Monetary value - instant",5300022,"Operational","Debit","Instant",NULL
"OD","            Projects in progress",5300587,"Capital work in progress - Non TB",5300586,"Operational","Debit","Instant",NULL
"OD","                Capital work-in-progress - Projects in progress - Less than 1 year",5300588,"Projects in progress",5300587,"Operational","Debit","Instant",NULL
"OD","                Capital work-in-progress - Projects in progress - 1-2 years",5300589,"Projects in progress",5300587,"Operational","Debit","Instant",NULL
"OD","                Capital work-in-progress - Projects in progress - 2-3 years",5300590,"Projects in progress",5300587,"Operational","Debit","Instant",NULL
"OD","                Capital work-in-progress - Projects in progress - More than 3 years",5300591,"Projects in progress",5300587,"Operational","Debit","Instant",NULL
"OD","            Projects temporarily suspended",5300592,"Capital work in progress - Non TB",5300586,"Operational","Debit","Instant",NULL
"OD","                Capital work-in-progress - Projects temporarily suspended  - Less than 1 year",5300593,"Projects temporarily suspended",5300592,"Operational","Debit","Instant",NULL
"OD","                Capital work-in-progress - Projects temporarily suspended  - 1-2 years",5300594,"Projects temporarily suspended",5300592,"Operational","Debit","Instant",NULL
"OD","                Capital work-in-progress - Projects temporarily suspended  - 2-3 years",5300595,"Projects temporarily suspended",5300592,"Operational","Debit","Instant",NULL
"OD","                Capital work-in-progress - Projects temporarily suspended  - More than 3 years",5300596,"Projects temporarily suspended",5300592,"Operational","Debit","Instant",NULL
"OD","            Capital work-in-progress (CWIP)",5301166,"Capital work in progress - Non TB",5300586,"Operational","Debit","Instant",NULL
"OD","                Capital work-in-progress - Opening balance",5301167,"Capital work-in-progress (CWIP)",5301166,"Operational","Debit","Instant",NULL
